curso_id,grado_id,profesor_dni,periodo_academico
2,8,32584524,2021-04-25
2,4,10374774,2012-10-12
2,10,90568185,2019-09-26
2,7,76658852,2014-08-27
1,9,93473732,1999-08-21
1,7,19426499,2006-09-13
10,6,77888153,2003-08-16
6,7,35465872,2013-05-25
7,8,11620660,2007-12-29
2,9,60862025,2016-12-27
4,5,59441417,2002-01-21
8,8,29786625,2013-07-16
0,3,20607360,2017-09-24
0,8,85871225,2005-03-18
3,5,29728086,2021-09-25
0,4,21462787,2018-01-09
3,6,78846791,2024-06-09
1,7,89380178,1996-09-20
6,6,51756400,2007-12-23
8,3,82832402,1995-01-23
6,5,51901147,2014-11-25
6,6,53908604,2019-03-28
3,2,61822937,2001-06-23
1,10,79773247,2004-02-21
0,1,92669466,2017-02-05
8,4,83720915,2012-05-30
3,1,48583878,1995-04-12
3,8,14605027,1997-12-30
2,3,67120028,2023-09-02
9,5,93381033,1999-07-13
1,9,75899855,1999-12-15
1,8,68780426,1996-12-23
3,8,45091553,2016-09-09
9,3,45470652,2015-12-15
9,9,65376627,2002-01-16
7,7,15681634,2011-08-06
4,9,24422633,2008-03-30
9,8,15347921,2022-06-25
0,9,11620660,2006-06-25
0,3,34550796,1997-07-18
8,3,81680371,2007-08-13
7,4,88392970,1999-03-03
1,3,81244349,2011-04-01
1,2,10740345,2012-07-26
3,6,90196824,2001-03-22
9,2,29839204,2000-12-06
7,3,65265290,2013-02-02
5,9,93381033,2006-08-07
6,4,90589228,1995-12-27
2,10,65768158,2019-12-11
8,10,54850201,2013-02-01
6,3,46259631,2013-11-27
10,4,19887761,2017-08-01
9,2,13957202,2009-04-24
9,1,15136715,2003-07-30
9,6,68162182,1995-06-08
7,0,49990373,2008-11-20
6,10,88972698,2013-09-18
0,8,60091807,2018-09-17
9,7,49405634,1999-11-01
4,5,70505429,2014-06-12
4,10,47927946,2005-01-19
10,9,58791023,2008-09-19
5,6,49753448,2021-04-21
7,7,24924464,2010-05-03
0,10,86931266,2011-07-04
3,10,61519583,2011-06-21
9,7,10374774,1998-11-16
3,8,45284948,2004-10-23
3,8,20609978,2010-08-19
0,8,96963219,2020-01-20
9,7,65066214,1997-12-24
5,4,30343668,2003-04-14
4,4,67051751,2018-01-04
5,0,74389485,2008-08-05
4,6,20148022,2002-02-12
9,8,54916618,2005-07-26
3,8,71501695,2005-08-23
10,1,12684061,2005-10-20
1,8,54375805,2022-09-29
5,5,23243485,2007-05-07
9,7,43377276,2008-11-17
0,1,30475684,2011-04-05
1,8,90293264,2005-10-06
1,3,20195603,2002-04-26
5,6,81349840,2008-03-17
5,7,54612077,2022-11-06
6,1,79063223,1998-04-21
9,3,47071768,2014-02-05
6,8,89434515,2013-05-21
8,8,90589228,2005-01-13
0,10,29839204,2016-09-16
1,8,83818088,2004-06-28
0,4,63447426,2023-09-12
8,4,60756899,1995-05-23
6,2,14116418,1998-08-18
1,10,37268814,2020-12-22
3,0,76346371,2017-08-20
1,5,29728086,2005-09-05
5,1,27765689,2006-07-05
3,0,86764072,2013-11-29
10,2,58579252,2002-01-14
6,2,95513842,2020-02-10
7,7,46195318,2012-01-24
9,5,36707280,1998-10-24
8,5,68162182,2017-09-07
5,7,96731697,2022-08-18
10,5,23243485,2001-01-01
7,2,34799988,2001-07-23
9,7,39649170,2007-04-03
3,1,42365668,2002-12-24
8,8,51965581,1999-09-25
7,2,13986582,1997-09-27
0,10,77792667,1994-09-04
10,7,81317658,1999-08-27
3,4,60756899,2015-03-03
2,0,68481064,2000-07-21
3,7,47554791,2011-09-28
7,4,61519583,1999-08-06
6,5,93073161,2003-06-12
6,3,96419435,2020-11-20
5,6,85444955,2016-07-04
10,7,83225137,2007-09-14
0,6,64068427,2014-08-01
6,10,49405634,1998-02-22
1,2,93073161,2001-12-01
1,9,81349840,1995-07-03
9,5,14770423,2013-04-26
2,6,72239284,2005-06-17
1,10,97579727,2013-07-27
3,7,83614050,2007-01-01
9,5,43005754,1995-12-21
2,10,28683359,1997-06-05
2,1,38604684,2003-05-11
6,0,79111377,1997-06-09
2,7,43377276,2000-01-24
6,7,23418690,1994-11-20
7,7,47927946,2008-07-09
6,3,17546347,2007-11-20
3,10,39608539,1996-05-02
2,10,37692293,1999-07-20
5,0,59220096,2000-07-03
1,5,70505429,2004-09-30
9,2,25230457,2012-12-04
7,6,72545231,2006-10-31
7,7,67182726,2020-12-21
1,4,62626423,2002-02-23
10,5,24422633,1999-07-14
0,7,88442197,2022-04-21
8,4,81923905,1999-03-27
1,1,61038004,2023-09-06
2,9,50229830,2023-12-02
5,9,63170538,1999-06-24
10,8,57294401,2021-04-01
4,6,18568259,2014-11-08
2,5,97579727,2021-11-11
6,4,26502940,2003-04-06
7,3,45470652,1998-04-01
1,1,44104875,2024-04-23
1,10,73182977,2006-12-06
0,5,74402447,2006-01-16
3,10,68838561,2002-10-05
3,0,30566702,2008-11-09
10,0,45822198,2016-04-08
10,8,65265290,2022-04-06
10,8,50800657,2023-09-09
8,7,91674196,2019-01-22
10,0,20607360,1996-03-07
4,8,51313822,1995-01-12
4,2,48501023,2006-11-19
6,6,63155122,2002-10-12
9,7,17039603,2023-08-07
0,7,31353049,2016-02-21
8,7,14116418,2000-08-28
9,10,58609325,2023-09-08
1,3,61038004,1996-08-21
8,10,20182096,2022-03-11
7,0,36707280,1996-05-17
8,4,46122387,1999-12-15
8,7,77722680,1995-10-22
8,9,28877393,2014-02-28
0,7,83225137,2023-12-13
5,6,64675964,2003-05-07
9,5,12422953,2000-03-31
9,6,87698720,2002-10-28
8,8,47645820,2022-01-08
5,9,88591766,2000-02-25
2,9,55070319,2014-04-26
7,3,68481064,2015-08-28
10,9,76658852,2004-10-01
8,10,76526122,1997-09-17
8,1,73052280,2021-11-13
8,4,65026523,2013-05-14
1,2,13957202,2007-04-23
6,8,56995926,2019-08-20
9,4,27886515,2005-01-01
2,3,81317658,2008-09-11
8,6,71115341,2017-07-24
8,6,50712601,2012-09-09
10,1,99038418,2005-07-05
4,6,51901147,2013-09-30
1,10,64023788,1995-08-19
7,9,95798363,2001-08-08
0,8,20148022,2009-09-09
5,5,89895323,2005-01-28
5,4,82832402,2009-04-07
2,7,86989021,2002-10-07
6,4,77722680,1998-04-18
0,4,61620934,2002-08-19
7,6,71115341,2017-03-17
2,4,96976448,2001-11-25
0,1,78697313,1995-07-07
0,7,76640179,2022-12-14
8,2,76346371,2009-10-23
0,8,28812336,2008-12-09
2,0,18568259,2021-10-22
0,4,93704174,2024-02-26
10,6,24992225,2000-09-14
8,1,35007037,2003-06-27
9,9,48583878,2023-06-14
2,7,59308030,1998-01-24
4,0,85217732,2007-11-03
3,1,92047972,2016-07-28
0,10,31996000,2022-04-30
10,9,84040094,2015-12-20
3,8,53651615,2004-12-29
1,9,53434149,2007-07-22
8,10,72545231,2004-11-01
10,5,22546214,1994-12-18
0,6,30566702,2018-09-28
8,3,33923559,2017-01-10
4,7,56177161,2023-06-07
2,0,13957202,2013-03-02
10,4,61300402,2000-03-14
3,5,38465350,2004-07-14
7,2,47209586,2018-12-12
8,6,62048622,2005-01-01
4,2,93290645,2010-07-23
3,1,22546214,2021-09-29
7,3,95114690,2015-09-19
4,3,41610601,2004-04-07
2,4,31198986,1995-02-11
5,9,90589228,2010-09-14
5,7,49580425,2019-10-06
7,5,39087268,2020-12-27
2,0,22566811,2003-01-24
10,4,42933681,2007-08-26
6,5,26602576,2008-11-23
7,6,65376627,2005-05-21
10,10,27521473,2018-02-04
2,4,45470652,2024-06-05
3,4,35465872,2012-09-15
2,7,39608539,1998-04-07
7,0,28614533,2009-05-10
9,5,20046501,2022-12-13
7,0,98984353,2015-04-07
9,9,60323614,2006-04-16
7,6,38265037,2020-01-23
4,3,80169581,2018-09-02
9,4,20505926,2019-04-28
10,4,14770423,2018-10-24
6,0,68838561,1997-12-12
7,7,97030406,2003-09-23
5,1,60422381,1997-05-18
8,4,56421541,2014-12-30
10,3,30061378,2023-10-02
0,9,45741272,2016-02-01
8,4,89175998,2004-09-27
0,2,76646857,1996-02-12
7,4,44744114,2007-07-07
7,8,63170538,2022-08-28
3,7,16517864,2022-01-31
3,10,60862025,1999-09-06
8,6,37805387,2015-06-02
1,6,50327897,2016-06-24
10,9,74389485,2006-12-31
5,1,22808140,2007-09-13
0,3,58097606,1997-06-01
8,0,15347921,2016-05-28
3,3,49405634,2017-05-05
1,4,10560645,2013-12-28
9,4,88613730,2003-01-03
4,5,51395668,1996-09-29
6,9,69128475,1996-02-19
8,9,65774699,2022-02-21
9,9,40179770,2019-01-21
6,1,86457588,2016-11-09
6,8,30131410,2010-01-14
3,0,37491048,2007-07-25
5,9,22645089,2001-02-26
9,2,89434515,1996-01-09
0,8,26457086,2022-01-13
0,3,85217732,2015-04-16
6,6,43020494,2020-06-10
0,5,84361952,2023-03-16
4,5,31001014,2002-04-23
2,9,65714691,1998-06-05
2,8,58791023,2003-06-26
0,6,39505890,2006-09-25
5,6,25562784,2003-08-07
1,8,24422633,1998-05-22
10,8,46291260,2005-09-24
4,8,51965581,2008-09-05
5,10,76640179,2019-08-08
8,0,41869796,1997-09-04
4,1,20046501,2018-03-21
6,3,19750664,2016-03-09
9,4,51965581,1996-02-25
0,1,10740345,2003-10-06
7,3,34522249,2013-05-11
8,10,56966198,2021-05-08
5,5,94519224,2000-12-12
3,0,12276465,2009-12-01
1,5,86394999,2023-03-20
2,3,71432252,2022-01-05
10,6,55070319,2018-06-02
3,9,78138682,2014-04-28
4,3,65265290,2014-03-28
6,9,16816079,2014-10-30
6,1,17713163,2001-04-12
7,1,60482899,2022-07-25
10,7,31996000,1994-10-27
5,3,20834666,2002-05-03
5,6,91068711,2001-03-04
4,4,59308030,1997-08-27
8,4,53803520,1996-06-16
8,3,61519583,2018-08-07
5,2,94590009,2020-05-02
1,0,22826934,2011-08-21
2,4,69093782,1998-04-22
6,8,92061453,2004-01-24
6,10,37422043,2016-07-05
5,3,10083038,2010-08-11
4,2,61620934,2021-11-04
0,0,17783010,1995-11-02
0,10,75691178,2023-03-27
3,10,70036047,1995-09-23
7,2,14851863,2007-05-11
4,2,20195603,2008-10-25
5,2,87116433,1998-06-27
2,10,49952970,2018-04-24
10,2,69128475,2002-06-05
10,6,14323441,2016-12-29
4,5,23484142,2003-06-25
0,9,43090498,2015-10-14
2,1,36707280,2010-09-18
7,10,38023553,1995-01-03
7,7,17828494,2013-05-20
3,9,30475684,2005-02-12
3,9,60753877,1998-12-17
8,10,58791023,2010-12-10
4,6,24269479,2019-11-07
9,4,39306850,2003-09-12
8,3,39649170,2006-04-17
0,6,78846791,2014-06-23
5,3,58040543,1998-03-27
4,6,63429864,2024-03-02
6,3,36330696,2005-04-12
7,10,66744972,1994-10-21
10,8,80385675,2010-10-28
1,6,66502784,2007-10-29
7,9,87439556,2014-12-15
4,4,38191142,2000-06-20
3,4,66502784,1995-04-27
8,3,48501023,1999-04-10
5,4,22274488,2023-03-05
0,7,87698720,2016-10-09
4,1,69835427,2021-06-21
8,8,84441581,2022-11-30
1,9,68635356,2017-02-17
0,5,11566539,2022-10-06
5,5,19887761,2004-02-17
0,8,65967507,2003-08-09
10,3,31996000,2000-03-07
7,2,60323614,1999-08-27
7,0,47909155,2012-10-26
1,10,56421541,2009-07-27
2,8,65714691,1999-09-26
7,6,35790735,2004-09-11
8,9,14770423,2021-01-19
9,3,26638257,1995-11-09
5,9,85289591,2012-02-04
2,6,40086148,2014-04-18
9,6,72894897,2006-07-09
8,6,42687545,1995-07-13
0,5,17689370,2011-10-15
7,7,71440379,2013-10-17
4,9,49174975,2020-09-19
1,8,78550014,2002-12-11
0,6,47927946,2007-07-08
6,8,12422953,2015-11-08
10,4,10180100,2007-12-06
7,2,35285262,2000-02-09
3,6,27886515,2019-05-01
9,3,57794851,2022-06-01
0,3,35007037,1995-07-02
2,1,82257977,2000-04-27
1,7,57294401,2005-01-14
1,6,99330555,2022-07-10
3,4,64638910,2015-03-28
4,8,57599828,2007-05-04
3,0,46488060,2006-01-05
4,4,36624356,2024-04-12
5,2,56896087,2001-11-28
9,3,70080969,1999-07-01
0,2,83960020,2017-12-12
5,9,78935245,2010-11-25
4,4,43377276,2018-06-05
9,1,31353049,2022-03-15
1,10,81317658,1998-09-26
2,0,58040543,2007-05-19
9,9,99028416,2023-03-17
6,7,75691178,2003-06-07
10,9,93381033,2007-04-10
6,1,30512134,2008-04-18
5,6,76529390,2004-09-09
3,4,47991950,2005-05-04
5,2,76459355,2007-02-01
0,3,13294179,2019-12-21
9,2,79219136,2004-03-21
8,6,61620934,2015-12-20
0,1,47991950,2023-04-21
6,7,53651615,2001-10-26
3,1,54119518,2023-08-17
0,9,45573806,1995-05-10
5,0,96153549,2005-06-26
5,0,14323441,1997-06-17
0,0,86989021,2023-06-22
1,4,77290930,2008-05-25
5,7,32418676,2003-08-05
10,5,96419435,2015-04-27
0,2,41843652,2001-06-25
1,0,94965964,2012-01-05
3,8,57294401,2020-11-14
3,8,63155122,2010-04-08
10,4,90704442,2004-05-22
2,2,66291114,2007-09-13
4,3,76658852,2004-06-14
0,5,96167592,2021-03-22
3,4,33905196,2007-05-31
10,5,86931266,2009-01-30
3,7,31286187,2000-07-30
2,6,37491048,1999-01-29
8,9,74962032,2003-12-09
0,7,18743272,1999-07-25
7,5,29839204,2001-12-03
2,1,56184325,2004-09-03
9,3,85137689,2020-11-03
9,4,23952531,2015-06-25
6,10,53753512,2013-12-30
9,9,31286187,2016-08-31
9,5,17104203,2013-10-23
1,5,90508192,2014-03-19
3,9,42365668,2014-04-04
7,0,69835427,1999-08-14
1,8,86394999,2004-09-30
9,4,14605027,2019-06-30
4,7,60091807,2021-12-25
3,8,99330555,2012-09-12
9,5,89380178,2023-01-29
1,4,25165121,2005-11-03
3,4,91927949,2015-11-27
6,9,41795843,2004-10-25
2,1,38678673,2023-02-21
6,2,95799270,2009-07-12
6,7,81526632,1996-12-19
8,5,66115792,2021-10-22
7,5,65066214,2003-09-29
3,1,33998566,1997-09-06
4,3,14132100,1997-02-13
8,10,77285617,2008-12-28
6,3,31996000,2013-09-27
9,1,90917769,2016-03-06
3,10,39087268,2022-03-23
2,4,95596094,2023-02-27
9,10,90568185,2012-02-02
10,4,76346371,2001-04-30
4,3,19786618,2007-09-21
9,7,14332229,2002-09-21
9,6,45091553,2018-03-23
6,7,87698720,2020-09-04
2,9,58980915,2000-06-24
4,6,44086620,2023-06-05
7,8,96419435,2021-04-20
6,10,30408520,2013-07-21
3,3,77771668,2006-11-12
9,5,39981799,1999-11-08
9,10,82173149,1997-03-06
6,0,57043257,2005-04-29
8,7,62049514,2007-11-28
7,0,12804038,2002-05-05
6,3,37342374,2012-09-01
4,3,14354681,2021-07-01
8,10,44512816,2015-12-21
3,5,25165121,2004-03-24
2,8,86989021,1996-02-16
3,10,28120812,2012-10-13
8,6,67120028,2007-08-09
0,1,52631631,2001-07-02
10,7,81133098,2004-12-14
1,7,41334825,1998-02-01
1,5,63447426,2006-08-13
7,6,69252184,2021-08-03
3,1,88510677,2019-03-02
1,7,97424805,2015-01-12
6,8,29728086,2010-12-18
3,3,82075516,1997-09-10
7,1,39981799,2023-04-28
7,2,62189117,2015-10-04
9,2,27521473,2006-04-22
7,0,14770423,2023-03-14
0,0,91910852,2018-05-20
9,1,36734400,2006-03-09
8,5,36330696,2022-06-27
1,8,13322454,1995-04-19
8,0,40622818,2008-03-11
6,9,55088249,2024-06-14
4,2,87439556,2011-04-06
7,7,71416198,1994-11-13
3,2,77347728,2014-09-25
9,10,76646857,2006-01-02
7,4,89987015,2024-02-04
10,5,60422381,2009-05-17
0,5,38604684,2009-01-14
4,2,77771668,2002-09-22
5,10,61300402,2012-06-16
10,5,97030406,2021-02-21
10,2,56995926,2011-12-28
2,4,60526915,2004-09-29
5,4,60422381,1995-04-11
9,4,13957202,2015-05-31
10,3,37589771,2011-05-29
7,2,52245309,1999-10-23
2,9,30981201,2022-07-13
7,1,55571336,2002-08-28
7,1,66540220,2023-11-13
2,10,88972698,1996-05-06
6,7,10740345,2015-07-22
0,7,26580234,2017-08-05
9,10,22631541,2019-10-11
7,3,89895323,1997-08-14
6,7,54688114,2015-06-10
0,5,43458489,2018-05-06
7,8,73052280,2000-06-19
8,8,49710011,1995-08-16
3,10,52349636,2010-07-18
9,6,20046501,2014-05-11
10,8,10437069,1994-06-25
8,8,63170538,1995-01-27
10,1,64599120,2002-09-26
7,1,60526915,2020-06-07
9,2,55571336,2010-03-12
6,9,44086620,2008-01-11
7,4,67374374,2015-07-21
2,1,84040094,2022-11-18
1,5,19390495,2006-07-05
7,8,54552706,2020-05-23
8,4,74161117,2017-07-05
8,2,58789717,1995-06-06
7,8,17689370,2004-11-26
9,1,99120671,1995-07-31
5,3,23056259,1994-11-19
7,10,46782956,2000-11-02
5,0,20654940,2024-03-15
8,0,78550014,2002-06-09
8,4,91891940,1996-08-08
6,8,69124706,2005-08-09
9,7,96877712,2012-01-08
1,4,64299507,2014-04-26
2,1,56389295,1997-06-05
8,6,84275700,2001-07-17
0,2,16821653,2022-05-10
3,1,17104203,2012-09-27
5,10,54552706,1995-04-11
9,7,97947452,2022-11-28
3,4,58980915,2018-03-03
0,10,91068711,2003-07-14
0,6,93866218,2021-12-12
8,2,44249000,2011-01-23
8,5,16821653,2016-08-04
10,4,92669466,2008-11-06
5,5,15774304,2012-12-20
6,4,51230033,2000-07-13
6,0,12276465,2011-08-06
1,1,90276023,2015-09-20
6,6,32871368,2007-01-13
6,8,64418740,2020-09-26
7,6,12524660,1998-06-17
0,7,86764072,2015-08-28
4,6,81349840,2023-10-12
10,0,20834666,2022-04-12
3,6,26638257,2019-05-02
1,1,21484037,2005-11-01
3,10,41334825,2021-04-01
4,0,62538411,2022-06-07
4,6,68838561,1998-05-07
2,4,25562784,2017-12-10
2,7,24422633,2012-12-11
2,0,12684061,2020-10-05
2,3,63155122,1997-06-18
7,5,68162182,2020-01-26
6,7,56120766,1998-08-31
8,10,21366860,2003-01-27
5,0,22566811,2003-08-28
6,4,65890405,2023-05-18
7,3,79855456,2017-12-29
6,7,66291114,1995-10-20
8,8,56389295,1999-05-29
9,1,48583878,1996-10-01
5,0,44249000,2009-04-15
8,6,75691178,2014-10-15
6,3,27765689,2012-05-30
0,7,43614848,2023-11-25
4,4,57730139,2013-05-08
7,6,64763437,2006-09-27
6,2,45654643,2016-05-09
3,5,84055382,2009-06-13
3,0,84654281,2017-07-14
5,1,61767245,2008-09-29
10,7,21484037,2007-04-09
8,9,72297671,2023-01-01
8,3,70505429,2020-11-07
4,5,76640179,2000-02-11
1,0,56120766,2001-11-17
3,10,40145642,2015-12-23
10,8,55571336,2006-02-19
3,1,72616225,1996-03-10
1,7,81526632,2022-02-22
8,4,62380317,2000-09-17
4,9,36707280,2002-02-06
5,2,34474055,2016-09-16
1,0,74402447,2006-11-18
9,10,56177161,2000-12-16
4,1,21462787,2016-05-18
1,6,90589228,2019-06-05
2,9,42933681,2008-01-29
9,2,81242133,2001-05-14
0,5,57599828,2004-02-04
7,2,44561100,1996-08-27
10,7,44104875,2004-08-25
5,2,69835427,1994-12-25
9,5,29120439,1997-08-23
7,2,26615585,2000-05-12
1,1,65774699,2000-09-12
10,4,46122387,2014-06-25
8,4,61567249,2007-07-16
7,7,56421541,1999-06-08
2,8,22274488,2009-08-29
3,8,10740345,2008-05-24
9,7,89624782,2023-08-07
9,2,22826934,2017-12-11
10,1,74735985,2017-11-15
0,10,11417946,2023-12-12
7,3,97947452,2015-06-28
9,5,93704174,2012-07-07
0,2,32418676,2012-11-22
4,8,62538411,2016-12-22
2,9,77771668,2002-04-21
1,3,21462787,1995-03-21
3,4,60753877,2016-09-19
8,7,70505429,2014-07-05
2,1,19277530,2008-06-16
3,8,95521653,2009-07-20
9,9,12604420,2001-07-04
10,7,96963219,2011-11-13
6,6,69981762,2005-07-12
3,1,63622237,2020-06-22
4,9,69991051,2020-07-06
10,0,57730139,2011-12-10
3,3,52706531,2007-08-06
6,6,45741272,2013-07-10
7,9,94984388,2017-09-12
8,6,69124706,2012-02-04
3,1,58624089,2021-08-22
1,1,66744972,2000-05-15
0,3,43742250,2022-11-13
6,9,29120439,2005-11-02
10,10,38961588,2023-06-22
0,1,67120028,2011-09-18
0,6,27765689,1998-08-20
0,4,68780426,1999-01-06
10,0,26245013,2008-10-21
5,1,75899855,2005-04-16
7,10,22562399,2008-04-22
2,1,54756011,2000-10-31
8,2,69981762,2009-11-23
7,6,61567249,2022-11-26
8,0,84817022,2016-08-19
3,10,14605027,2024-05-09
5,7,84817022,1996-07-27
7,4,25831685,2011-09-16
5,5,11643299,2001-02-09
7,1,47927946,2017-07-09
3,4,99120671,2012-11-06
5,1,56421541,2008-10-13
6,2,58097606,2021-11-23
8,2,38465350,1994-12-07
1,0,46407212,1999-02-17
4,4,39042127,2005-06-15
0,2,69252184,2022-07-18
1,2,66543090,2011-09-28
7,10,79490062,2004-09-04
3,7,79490062,2011-08-05
1,9,74265822,2002-02-13
2,1,19630722,2016-03-22
3,7,38604684,2010-04-13
2,3,26602576,2005-05-11
1,8,38371804,2008-08-03
10,9,24171534,2002-02-11
9,3,55571336,2005-08-22
0,9,80265331,2004-08-03
3,4,92061453,2004-06-19
10,9,30310093,2005-02-19
1,4,74161117,2006-08-02
8,6,58579252,2009-02-24
7,10,50712601,2015-02-08
0,1,21462787,1998-04-25
4,3,53184169,1998-03-09
4,7,17713163,2013-05-31
7,10,61300402,1994-07-09
4,5,97423022,1999-10-02
7,8,90508192,2015-11-07
0,5,57662671,2003-07-19
9,5,18180224,1999-05-31
0,9,37179206,2018-03-17
7,0,30310093,2006-10-21
3,8,58431816,1998-04-15
0,6,51965581,2021-08-14
6,8,22566811,2004-11-27
6,10,27858050,2005-12-15
2,5,27521473,2019-07-30
6,3,22546214,2018-12-27
6,7,76459355,2013-10-13
5,7,98367427,2017-03-22
3,2,23360735,1998-08-23
9,0,52712022,2008-11-05
10,6,32126439,2002-06-13
5,2,66189029,2012-10-28
2,8,40086148,2016-07-19
7,5,15872774,2014-03-03
6,0,61767245,2018-05-09
10,8,15144354,2015-02-16
10,2,97397813,2024-04-04
2,2,65666194,2018-03-22
2,6,31286187,1998-07-07
5,5,77630621,2006-09-26
2,1,30566702,2021-02-23
4,8,67849192,2020-01-27
5,8,92801863,2018-12-12
8,0,31211505,2007-12-02
4,8,43377276,2022-01-14
3,7,15872774,2003-05-06
5,5,14598943,2011-01-22
0,2,50596461,2020-08-13
10,3,75899855,2003-11-22
0,10,29786625,2002-09-23
2,3,65768158,2006-12-03
7,10,49174975,2003-02-08
1,6,86457588,2016-06-21
5,6,47554791,1998-11-17
6,9,50800657,1999-06-17
9,6,48501023,1995-12-29
10,6,86989021,2024-01-06
6,7,95313776,2010-05-10
9,6,93866218,1999-04-08
6,10,23056259,1996-01-03
5,6,14851863,2006-04-16
10,9,42406438,1997-05-07
5,2,65376627,2021-10-26
10,8,13957202,2021-01-24
2,4,28210799,2013-09-23
5,2,46259631,2009-06-26
2,7,21484037,1995-01-09
8,6,76529390,2006-12-10
8,0,92895510,2003-04-05
1,1,71440379,2001-08-03
10,3,28235884,2005-07-04
7,8,83960020,2022-06-29
8,10,32871368,2005-02-14
9,5,65890405,2014-11-19
7,1,75350132,2011-01-10
5,2,91674196,2003-05-27
3,10,38961588,2016-05-09
9,6,42687545,1995-12-05
4,10,98318745,2008-05-19
3,8,43005754,2021-11-01
9,10,64418740,2023-12-01
3,2,97430835,2014-10-08
6,1,97030406,2015-05-25
10,4,41610601,1994-10-01
10,2,45624832,2013-01-13
2,2,56896087,2022-01-26
7,1,93290645,2007-11-24
6,1,47909155,2000-12-09
7,2,80265331,2008-02-22
5,8,31711007,2018-08-08
8,2,96167592,2008-01-24
3,3,81133098,2003-12-02
10,0,25167466,2001-05-01
10,6,96963219,2015-05-02
1,4,14116418,2014-10-18
2,2,56184325,2010-01-30
0,7,50088277,1999-10-13
5,4,31139354,2003-04-22
7,8,58791023,2009-08-23
8,8,27858050,2000-12-22
1,9,97233887,2001-08-21
4,3,40086148,2024-05-25
1,8,28812336,2000-11-18
1,8,79063223,2011-05-17
6,8,67051751,2014-08-28
10,7,47909155,2002-01-01
5,7,24068391,2017-02-24
8,3,69600744,2022-04-20
3,3,20712237,2003-06-19
6,0,44329113,2019-05-24
8,10,92061453,2012-01-08
7,7,39087268,2011-09-30
9,6,59434201,1994-12-18
9,7,75350132,1998-02-20
9,8,49405634,2013-04-28
10,10,29995860,2001-07-31
10,5,80305825,2023-03-26
9,4,68780426,1995-11-14
4,1,22562399,2012-07-28
6,8,92192779,2002-08-25
1,3,58624089,2013-11-11
9,5,73182977,1998-05-11
1,0,65768158,2014-04-22
1,0,30131410,2019-06-29
4,1,54916618,2008-10-11
5,7,16821653,2016-03-16
2,9,28036976,2005-07-28
2,5,68481064,2009-11-18
3,10,16816079,2017-01-08
6,2,48583878,2000-08-22
10,6,32126186,1997-07-05
6,2,87698720,2024-01-04
8,8,10700472,2011-04-11
8,8,56512539,2002-03-25
2,2,19116737,2000-09-07
3,10,38265037,2016-04-06
4,6,67374374,1999-09-29
10,4,12416829,2001-02-16
2,2,60265525,2016-09-18
9,5,65066214,2001-07-04
10,6,87970611,2012-11-04
0,8,82075516,1999-05-24
0,10,22546214,2000-08-24
6,5,86764072,1996-05-19
0,7,69036321,2005-03-05
10,9,54916618,2008-02-09
2,0,36418594,2007-12-29
2,8,38023553,2016-05-26
4,6,10749369,1995-03-05
5,6,62978506,2004-01-06
5,1,98367196,2006-12-19
1,5,95596094,2006-05-24
7,7,51965581,1994-09-13
10,2,37203178,1997-03-24
3,1,10560645,1995-10-01
6,1,91509576,2024-06-12
2,7,14323441,2019-09-25
9,10,84961538,1997-07-30
5,10,78138682,2017-07-05
9,7,90508192,2009-11-20
9,8,56184325,2011-09-12
4,2,38316869,2023-11-05
6,0,42365668,2006-06-06
5,8,56512539,2001-03-20
8,4,46291260,2021-05-03
0,4,57234750,2022-05-10
2,4,64023788,2023-01-20
5,1,97947452,2022-02-13
5,3,68635356,1995-12-14
4,5,62220286,2022-11-07
8,9,46407212,1997-03-05
7,4,36707280,2007-11-02
2,7,77347728,2018-11-17
10,0,36418594,2014-10-19
9,8,23932683,2003-05-08
7,5,14169230,2003-08-22
2,0,67066449,1996-07-02
4,8,34550796,2022-12-31
5,8,58624089,2023-09-29
3,1,44249000,2024-06-20
2,6,87104767,2014-10-26
9,10,94590009,1996-02-12
5,4,25449859,1999-11-05
8,4,60422381,2016-02-26
2,4,20909437,2005-07-16
8,4,25447759,2002-10-28
7,4,47998354,2003-02-02
2,6,98375028,2001-07-07
7,0,62799276,1997-11-08
5,10,43020494,2018-02-10
1,4,16447041,2015-04-25
7,0,38191142,2010-10-18
1,0,22631541,2014-10-25
7,6,26580234,2001-02-14
10,10,82173149,2012-05-25
0,10,91891940,2023-06-29
4,0,51313822,2009-06-16
9,5,67350513,2014-07-24
8,8,85444955,2022-01-28
3,9,43090498,2021-11-06
0,7,41869796,2011-06-15
8,7,86764072,2015-12-09
7,2,67132410,2015-12-23
1,0,83720915,2014-05-22
7,2,47004869,2019-12-01
3,10,78550014,1998-03-29
8,2,77792667,2012-01-10
5,0,77630621,2019-11-06
9,10,43458489,2001-07-29
7,5,86764072,2008-06-28
6,7,81688916,2007-10-22
6,4,73522377,2001-07-13
4,0,63622237,2014-01-21
6,3,42801318,2013-03-16
6,10,92192779,2018-01-07
6,3,92877492,2015-03-23
9,7,48803674,2001-07-28
6,3,51333239,2007-07-23
5,1,19390495,2021-01-15
10,4,21366860,2021-04-29
8,7,55070319,2012-01-22
1,6,97965156,2000-01-29
7,2,56177161,2018-03-09
4,9,95798363,1999-01-09
9,1,92669466,2008-04-14
