dni,sueldo_hora,cci,numero_celular,horas_semanales_trabajo,esta_activo
80502612,43.8,88400064831099261467,588010910,57,True
90449438,83.3,96989732668833491076,649357091,36,True
64213453,65.5,71339422381201187656,995542535,51,False
21075757,87.5,29851185294300251202,881589216,164,False
85129640,51.8,86326910656107623961,781456315,150,True
92514523,96.3,00969440188723747117,868772576,35,False
72123095,1.9,57434917486042068575,681491748,44,True
44274130,42.5,56497605071564878964,721008739,144,True
21286583,17.8,76886131256980954281,610953147,107,True
80983957,79.0,69321812477658610659,580120310,132,True
29498987,31.7,52979822212870923087,324456663,89,True
99667541,47.6,75735254898398504386,649355542,147,True
36845294,87.2,05793515452337002179,597024115,5,False
93428078,69.5,12089972282891833008,963147478,121,True
51781316,79.1,11246432519390272884,788227452,165,True
25490634,24.9,45168188422556776525,298851140,86,True
75754066,61.9,54258069479803378356,822889080,33,True
95204132,44.4,70827554550556405588,681386973,104,False
97302663,17.5,87229966827164053940,233605861,30,False
34364035,84.2,28816941091715301423,522356968,36,True
31961730,89.8,75505689387276485846,327478689,116,True
42606807,8.8,95919569914042514110,862021483,18,True
84120094,14.2,90301907308462399135,991096322,153,True
85820342,38.8,33986592710059817799,828646470,79,True
33449924,54.6,02118552971995227247,998399648,51,True
99796713,42.0,09863218240256885981,990173410,140,True
91377538,30.7,75887503334997635019,560737902,91,False
17339968,66.7,36657061415086603447,487900260,141,True
50262148,1.5,05391703005355655591,393860940,115,True
11350711,56.6,78044153505085906122,349348351,47,False
45441625,53.6,87213962317134010927,862408104,77,False
24805468,75.0,67361009531273535834,624234986,163,True
81575461,56.8,34243157898850360173,548182015,91,True
14436150,72.3,35211291895641508356,338667536,114,True
16367882,54.6,91941879631459386778,766425120,98,True
26181694,52.8,74532102185750774603,547076631,167,False
26322194,77.3,61094878504809605160,779501894,55,True
80640035,7.2,70900507429218747338,338620466,56,True
48225783,93.9,97451873741801920045,960502783,129,False
53959424,6.1,65297754344633093868,677265994,121,True
31345808,38.3,32324289104258170513,473611057,142,True
27621848,30.7,89523301950900201076,893730681,103,False
31632626,48.1,48212751037818811743,480726707,146,False
67255261,13.1,97128575835919045801,725450478,87,False
64713651,97.9,61454228907516396251,375154414,74,True
68062100,97.2,77207210675678185757,378242368,136,False
87015680,53.0,80862263179320186995,264434602,99,True
44078061,51.6,92090043424318155092,647928094,95,False
60120219,18.4,25388839448948743385,280736922,73,True
11248768,6.1,95051797958768594390,918756716,161,True
85175551,12.0,86226542543930351830,764551005,162,True
29176276,57.2,90209663112564882898,269923378,87,True
51742218,49.4,88352052673859165533,672260018,31,False
53654266,19.7,57226527119853231006,791327822,101,False
97613092,96.2,32765555140946084566,891951738,69,True
15372715,16.1,50387060729555394123,396798085,153,True
75335701,40.6,91031063107280580039,745101864,52,False
71452265,7.3,30581355968188347930,911536267,138,False
91717036,38.4,44045713241052303740,795894422,123,True
57557308,31.0,70545346927515974035,883247867,96,False
35009820,6.6,02460286556748516390,595868982,33,True
48658300,0.5,97122516134101239644,337459309,25,True
55510740,9.9,35195532105182261553,237665649,43,False
34603596,53.7,62500318590493397663,613268059,167,True
30478649,7.7,17956283101624444734,866851743,168,False
13697372,29.0,31763260475122666184,816274418,140,True
64948724,12.5,50685536794575857681,726131857,47,True
50230353,99.1,48278031496921338995,220008674,139,True
76232671,61.7,72234485135048930219,543193929,94,True
93254691,69.8,85075878305653334144,425958419,99,True
42997775,33.4,20184714064951928525,863796571,18,True
45508568,65.2,23945968052272107633,227871832,41,True
94865636,3.4,36188219539205813727,853623419,145,False
72403152,3.6,41458106756152583380,935765898,95,False
44617938,53.6,19522998397267104459,466827220,129,True
65273673,26.8,69921957224787649890,363136959,157,False
28409845,86.7,74280933561995532648,493343238,10,True
34836675,33.7,27731757711535149416,991068739,86,False
77882589,82.3,90393679910660208271,397411648,48,True
27529084,87.3,49237356790884362469,325660776,25,False
64715621,2.5,29204316078873818127,685674345,97,True
58705908,39.3,89013350585940622824,467223189,5,True
55171165,99.3,91586962024780456672,883761536,7,False
48097338,36.1,05139048575241278949,418569436,111,True
95137914,70.4,49862017716579479704,273088321,75,True
28046076,55.8,31214876675530669879,315119231,46,True
38275990,35.7,07769136092091978621,763657183,66,False
11913553,6.8,12263400017164595043,778602282,45,False
93941343,30.8,01257353414601631402,599983105,37,False
56495234,42.8,24655651512985362109,371923614,81,True
47648554,23.9,85040933625936669981,348264577,158,False
47820972,62.9,58348235531426900093,665554716,83,True
88561707,8.0,69496802809119463526,478838747,92,False
61234730,56.2,85935469735850607615,238486598,146,True
24940096,66.8,35235579674531306381,899307909,106,False
21814531,94.9,10880762130583008863,349221544,116,False
79149191,84.4,68486083501072980278,586768787,105,False
71445031,52.6,35444717120457253978,840684377,34,False
51998515,94.8,44057319432413766327,687266965,53,True
39395661,26.1,71386056045081149246,590272230,121,True
61968549,4.6,45469187436454127377,386091471,14,True
55372347,29.4,87062354709030377992,831709583,37,False
63686788,65.8,07740458626736373692,918509359,166,False
87370445,61.9,63565216827175345858,628290569,116,True
47894876,98.9,33189413140119565486,726538596,159,True
78025912,88.0,95531348404485145346,935373787,118,False
62638282,39.6,37810227468594886575,445573417,3,False
91402731,42.4,02026990324007285075,388893531,73,True
62953087,31.6,27677688617740683554,854647510,154,True
75278048,58.8,55299859119505505145,554947007,68,True
65526454,33.1,31430250666636200435,748688395,15,True
17321454,82.2,70848382802276651114,922781432,139,True
20303173,9.3,76302235086069608728,747265061,7,False
39167154,63.6,00002075836589373024,982710886,140,False
14346392,25.1,88959539243679604092,543247103,42,True
97394343,62.4,01822305990329967312,640806353,54,True
10778429,74.5,38011593946291580903,833342332,54,True
45798930,77.9,94981251906176137375,612046446,19,True
60508759,50.2,44720804691656481233,811485753,143,False
50603016,24.9,30307915393514497988,471360911,96,False
19550734,84.8,66676586109424734448,541912768,63,True
91539195,2.0,93942957349987840965,512244796,132,False
78084279,87.9,57463688021219018284,939821602,92,False
29462228,77.3,87351408831375095738,762264677,104,False
82898021,65.6,61093907712198117094,536855872,87,False
20481032,34.8,81771259899640617065,270414041,40,False
47908530,80.6,69786749915016891555,352152257,151,True
24932808,12.0,12713501523549255185,816846741,50,True
15499204,69.6,99334283217175237334,358539743,116,True
19942435,54.5,71979947447724186518,688403801,139,False
68545014,60.2,59344764620385278930,841945759,125,False
11338620,72.5,75502091684309389663,497777956,29,False
41749219,81.5,03772628457597386780,539005028,90,True
34116036,33.6,06110192466789096295,515241865,116,True
49295601,90.5,26125386609980960058,740500008,34,False
56135843,76.1,41528033728542525124,549990294,14,True
88723488,69.8,09400575471113479122,858654922,143,False
84497455,92.9,58013634556538454310,441932387,92,False
71421569,82.4,03602124636549540391,776510968,71,True
41607395,75.2,80882862954967124857,885152084,7,False
97700079,10.3,10641627381261099829,687308871,164,True
53506178,71.0,94233427749309590641,421185325,10,False
60192928,30.3,92556786288530535014,587898061,4,False
92468197,68.4,94437105679027741496,397676042,22,True
64785751,21.1,17296933259465403364,921046109,150,False
64187640,82.8,34545790212753872232,634720475,69,False
95745390,86.0,24173946517887543736,450192325,156,True
12767755,84.6,47519524632598630570,380337933,13,False
43734253,17.2,31442634498347823590,560705031,82,False
86737461,13.7,68925461917734324057,320567888,27,True
74402522,49.6,03108734608754932229,895958610,140,False
56391182,80.5,99116708886473840179,879512098,50,True
76703256,34.6,57031224041320671722,253612544,103,True
34488993,57.4,03222413237033205762,659964797,11,True
56035739,31.8,26904925778494466780,389237549,108,True
95100302,32.8,14106835220273807189,663551543,74,True
12418646,99.1,87622753579506046606,776202573,45,False
71433193,13.5,18983038256293215873,641341473,73,False
73754740,77.5,30546527765105191144,864369229,96,False
38135891,21.4,86606936981010517284,844048904,85,True
65332554,94.2,36645379446142896976,261728366,51,False
28396162,9.6,98064636866273760736,845979486,114,False
95996318,2.0,11302764503880299980,388157138,116,True
37458332,78.2,51018427291343233370,588837009,7,True
77033012,39.7,32704683466096846357,452516904,89,True
75630395,42.7,07271154010742895711,866164845,132,False
57101041,3.5,73609180030024399874,476704523,149,True
61623275,71.6,25109883558271588368,615303970,90,False
67502037,18.4,23589632573154848912,871909203,65,False
50688995,87.9,37500323649843281492,375811524,153,False
28853527,50.1,48965218742460378637,938235530,102,True
71742617,5.2,40306399640295734324,596090832,40,True
10502214,80.1,82503407038849850893,526368170,9,False
69894341,98.1,27392988433958901052,366852466,108,True
64389486,37.0,56860667000384777529,825998765,86,False
36502250,25.9,51857194027344024204,462224954,15,True
61336314,79.9,30436674398774392396,861877556,100,False
80542484,71.4,59453096200874855314,952180499,51,True
87869381,90.6,36237021944037295829,490426046,94,False
60759213,32.4,71519162000340603881,644691058,20,False
37299993,94.5,51829589791183697758,457472101,160,True
71743520,15.6,57847832614083251739,430980843,40,False
23272652,59.2,61530615924172465781,874024144,97,False
54537094,1.4,63486774652479666856,296932232,55,True
53316842,84.7,54080666906280414511,528595363,9,False
24006979,5.4,57398591301997375860,529293727,105,False
71011603,59.5,58168524786843943985,327025232,130,True
39463140,81.1,30508816356703710892,482355136,163,True
39521675,39.6,00999038232105686850,458617594,158,False
84624647,21.6,55738901592310742380,712114122,118,True
78276829,30.8,90152781521788198390,793877866,103,True
70085839,19.0,90640764459362012622,260094473,105,True
49892214,14.3,16129527582919648332,238181189,2,False
52553234,67.2,43567986753142360859,596055915,164,True
79407489,45.5,29458462755759675934,777158692,111,True
81299266,15.7,27168927947139889561,386711309,114,False
89300024,56.6,88320641016723273129,282962027,60,True
54003688,13.9,20666818168815905232,978045070,89,True
22004020,30.4,86823683625897112592,994290328,97,False
90956759,55.1,48379212270206199725,598115025,130,False
35496665,15.1,65959276171909033326,992430773,7,True
77718388,80.9,78118083086044692515,938157171,37,True
47297353,69.1,73118752875550553394,538469387,121,True
25923954,69.0,96631064000117737987,440291221,60,False
81422060,5.2,61584143885430790581,534161153,99,False
91812469,6.3,85042687660909807245,469243952,118,False
86567289,86.6,22667646158542930360,630680568,56,True
33156282,88.1,70776471872905401670,693431211,69,True
81299381,12.8,60697266926439382167,432462576,161,True
56656318,56.1,64259184015714075637,935625568,146,True
28877915,18.0,37706864536597113921,439336812,156,True
12058679,75.1,06443853161317366157,484385995,1,True
91864029,41.0,81521080353127632189,315853797,2,False
67371031,4.1,86673183306432890226,768418234,109,True
73012696,63.5,73538886373639835267,639396143,145,False
53132117,96.4,16372211170429542224,461777634,34,False
94113713,2.2,77296020763586658453,630812008,108,False
66816069,81.5,66283577691415066589,523907701,29,True
21893184,81.8,93434358247335243495,491479244,49,True
88972703,73.5,79914667242956733442,582558823,103,True
95263191,20.6,05783025211549606568,573632439,123,False
78483475,89.8,07515865648017973361,324307915,7,False
11968630,50.1,29635968827821554242,534879457,113,True
20960443,44.3,27375017637421525231,447809223,114,False
27689909,63.3,93632544151486227538,649640873,155,True
76710672,52.4,85668159263903046034,783716448,46,False
20425656,42.0,84144533489584745125,618754909,115,True
50643543,63.1,90096243256939979412,297460326,16,False
20753611,90.1,32994256119352814060,268948164,133,True
14191356,86.7,29822421265768365818,584357842,151,True
77784343,66.2,13551967017284848134,572668053,165,True
42330223,7.1,24760084343930080066,345814159,101,True
72183887,93.6,73399026392322452310,346828337,150,True
88746242,81.2,86670809709328076754,954157338,96,True
62762823,32.1,58332814790432388288,864309386,107,False
19303282,71.3,65690571685628041266,251289055,64,False
49118308,81.0,34721631697782057176,543514736,50,True
17314482,20.7,19251785091330875823,973908724,8,True
64417565,51.2,07660564444967645723,294665144,99,True
46367125,19.8,21234784129318333185,314009568,59,False
41611833,49.8,82322296488524421970,781536400,65,False
26386997,79.5,02102781003939932665,928025917,117,False
57690606,64.4,66082532632626233845,268011947,154,True
71763061,42.7,26879942552133824931,433692188,78,True
45712639,93.1,54531350996230623679,326466250,23,True
26193805,68.6,56664085321200853017,218258590,66,False
32647339,87.5,85130160710037579054,417819254,70,False
97558540,32.1,02665368107886288492,533897836,93,True
19070719,23.6,68179654233286259021,611990640,30,True
82364817,37.1,39615265024928821519,855570194,25,False
73863993,98.9,48233158155400861560,579171660,75,False
86495396,72.9,49637072016547512606,282859626,155,True
55211673,8.1,62239361401464277486,398710300,106,True
19593282,96.8,57752997369145739536,915206766,52,True
91973114,80.4,21639921358216066394,287028642,130,False
99322867,98.6,91782427920782924867,281376579,74,True
51517337,80.2,52180430376004027956,986133651,112,True
78318107,21.8,81924907462333790736,389507876,83,True
29433287,66.7,14968928861080065220,390926192,1,False
14901120,60.8,34838995361525755476,846841309,157,False
39995755,52.2,04311814738369148955,644441288,12,False
58207650,12.9,35715484447695660343,830394118,115,True
36707138,91.0,87008973428706809585,771723638,71,False
16392104,85.7,77473718650867345979,763725206,38,False
99030126,95.2,84596613311065021319,266252165,150,False
27460275,2.3,10434371460616382902,765626072,166,True
24234931,24.1,36462568953670391089,414023306,82,False
55937133,90.7,77000189378703037555,231163717,92,True
35411310,77.5,33157027344954141224,318081663,63,False
16284210,86.2,81656995917168257344,420439503,52,True
15308963,67.3,48680870511769247226,818583826,3,True
46005912,40.5,09649957936769252478,448976154,48,False
65822875,17.5,31067419321755707220,890930035,58,True
83437537,57.2,56092907014678279818,722205915,109,True
42209829,71.8,09542438249138704162,585236985,39,True
31644039,69.1,52572186783208957773,225396300,31,False
15908819,70.9,81335803851936079640,559469023,94,False
48242261,32.2,16631394174602951335,341359629,7,True
30852120,76.5,93852720044014097509,726246803,140,True
47753110,40.9,58916177557080291875,319209786,78,False
21625694,0.4,96331454375605658461,761385500,137,False
11702628,45.0,17710011181273187381,494100621,39,False
46908876,95.5,80802513700457861996,910834205,60,True
64086615,28.1,90741940529691914838,775483649,135,True
32318712,83.4,48368582193480434739,730388155,55,False
14242584,58.7,37988107757126480418,591374014,9,True
47762558,0.2,59547002213332587228,911196740,68,False
38398442,14.6,59253050827415919057,258914932,12,True
24528002,58.3,70534785348015596267,988114040,93,True
29794916,3.9,64254796791592414840,878649212,118,True
19881443,73.8,76850352925617294636,884658025,155,True
98854631,90.1,06085445241086079716,737969098,121,True
50561225,62.5,48179093831233656024,278574574,165,True
28603328,32.0,30545445930655497350,540659905,56,True
70685769,1.7,70938626550198431931,792056690,111,True
25139355,33.3,81257835781394236752,526898804,123,True
64547928,58.6,19075685370678139274,228421238,54,True
91686032,47.2,45292020725187997480,562635907,8,True
96188134,94.1,00689128085505652804,513164152,74,True
24418838,28.3,14036915370465806898,312017848,32,False
62922564,86.6,21905736586448834153,856532974,39,True
25223044,71.6,31948385947893215967,783920817,2,True
95906133,15.8,52918466812695283596,250464431,132,False
91676662,57.6,32169151917601429113,380437846,87,True
86036862,65.3,86341774502187457311,768056368,103,False
81475249,61.0,58017312599028170231,916144955,131,False
70278340,40.3,29490609850767612256,313020315,77,True
81185947,7.7,86043675554972101766,426416148,140,False
52131127,36.6,36579944386085825315,973396582,121,False
72436210,31.2,61635784551171431979,256699205,109,True
86207368,30.0,38168112523771900107,871440246,48,False
56677066,45.5,66616677157125113567,534662995,117,True
80191230,51.3,65767888325896654159,915347801,19,True
88727283,92.4,44815190897833618795,579364689,8,False
76552538,46.3,80349132886981120406,328863035,75,False
72574804,23.6,36391556770843020673,973404557,128,True
18573476,30.5,88791767039144117941,336397309,131,False
35363973,27.5,93122544190763746448,513482874,156,False
47441746,20.7,79791057714578029513,478807157,7,True
83133429,54.1,61250393894165304925,768952022,45,False
79727123,55.8,39774459531823408404,232522718,7,True
96101036,83.6,59101966924302822612,944291652,26,True
22113635,76.7,97511031079442451817,993950365,67,True
85787566,43.3,72410555431151389987,488728570,60,True
62437549,25.3,72552461157847682727,583179550,100,False
64135366,92.6,69759735998154473361,519651233,20,True
40818367,73.7,21066638163041339206,233463924,70,False
46283910,18.6,00886845526119073631,543498078,159,False
33993060,24.2,33618200389304959436,335248080,117,False
86892390,12.1,08333019531849912548,719729258,87,True
66702486,50.0,30054533413751817496,571592527,43,True
52135725,26.1,09076464739963799445,525401084,23,True
33688571,96.4,67056818920206656921,231537585,64,True
90628401,42.2,59108081598962541992,593497123,123,True
70148097,50.0,08972481261347860956,640757385,156,False
40547685,33.3,62629737287677412413,238835713,17,False
98030253,7.3,31781965754878790597,718014613,93,True
31404257,58.7,62201569493320097737,874616041,8,False
28895061,64.0,98273453763921358561,234732672,30,True
34421507,84.2,88860180153425024655,841452241,162,True
44012995,38.4,28700750915419500926,436968011,165,False
29646441,35.9,89651417864535350924,444413259,140,False
75528468,36.7,15867398041714729219,792984089,129,False
43891896,31.8,25119404348934182608,417781241,168,True
83375771,31.2,04958272633740154208,554269735,87,False
91075965,61.9,51233727618093035342,393507444,54,False
74704967,68.4,63887459882455280023,845386358,18,False
43237223,61.0,05072270801078153383,445997834,109,False
46661915,0.9,80518766239669572890,810941964,92,False
47476847,54.4,89321318793993561810,459272813,48,True
94667694,66.1,87140489742077503072,496566843,134,True
51660778,97.9,40397721854472374260,714787396,81,True
94085505,41.3,78518252390205223991,222679021,161,False
60182651,16.1,22376130230165941037,431983858,108,False
69690168,72.2,17829077409930478087,742257925,140,True
78075656,12.1,42772558107488695209,924408725,66,True
67446250,62.4,39498032514174621529,861086379,95,False
18420191,47.3,51162634642327817789,998261387,109,False
14921687,12.3,25468122836997232877,557343338,60,False
57789463,51.0,01297909876455857977,999146554,52,False
18093562,16.3,43018270964302804742,493821854,30,False
90005804,91.0,24509625128844087675,491515867,46,False
52251012,33.5,87438182578217363296,913565877,63,False
80016826,33.8,80597571455762977400,674068127,67,False
30799441,23.4,69502992012533286781,446834646,39,True
61027355,8.8,75960137461981876225,595611591,102,False
13572708,50.2,41470867265870849335,211126288,13,True
17412186,63.0,40514809098087127428,757123085,104,False
22431889,35.1,27460983204630333145,977033064,166,False
92313074,46.2,03445632537272152489,630552875,133,False
16010792,29.3,19071802292990339261,434485670,36,False
32751951,67.5,86633592030864230633,246037350,31,True
92634142,49.8,01530071394553953329,911229166,15,True
27957431,99.2,36719393160519140975,798175841,71,True
62827570,59.4,92623082184520602874,847570308,111,True
75850729,80.2,69393351133177904118,861813693,84,False
98121162,89.4,12960581514959534076,896132315,64,True
59348121,99.7,65368200245365964060,625982253,147,True
79848161,89.3,76310859838053117370,365438495,5,True
41409731,88.8,64473973278325943675,841707165,34,True
86877522,76.6,23986998083252419573,240884960,114,True
12252160,26.6,22429720713142070560,680398611,4,True
34691580,19.5,25155383377872139998,423435796,81,True
17910728,67.1,96797932924258871453,326202579,46,True
99866818,92.3,58094859485496668118,720480175,122,False
50119820,33.1,07011045528182521771,936061272,48,False
85204991,17.6,40702472347600722510,880232190,155,False
98071601,37.7,73027433689930144106,887264532,115,True
61180921,92.2,77020825347475701136,255112888,34,True
79035479,19.5,33127112427829794099,948509347,75,True
20231713,3.5,05829209326241006131,740052101,116,False
68350665,77.6,34238065460313067984,247971436,115,False
56991736,3.9,71339634323527177000,628493939,45,False
39294654,9.0,24381512232272730936,548107910,77,True
56630693,26.5,77780037465064755419,658884739,91,False
36323335,85.4,75833256994667579952,530764768,98,False
73855447,7.6,36093499242186304604,353437090,72,False
80642208,69.1,28236838256032827441,624364447,53,False
88574242,26.9,00926588002159218232,293181507,105,False
63844179,38.4,22907422419118588178,948190641,36,True
96378658,33.4,84877160799532481623,436714504,124,False
33557970,52.4,73555202502255609612,662399707,136,True
70169847,68.7,92156761093151112769,381559276,135,False
45104691,50.7,58837277276336687143,954526175,90,True
79851674,98.4,28576499392008330842,986582205,43,False
65998155,40.5,84093925207214192819,739654557,147,False
81464776,78.0,55465399891187657649,820246542,67,True
34993267,81.7,77999314469967607240,865558050,65,True
71309301,75.3,45069855068587755335,671210805,1,False
31668478,17.0,92027619579705151362,687828436,25,False
90322854,96.9,74079174773655024637,483731462,123,False
95069576,43.5,91255592044305446386,479214761,15,False
43483923,97.7,32593176205444231646,760663532,136,True
55927031,77.5,05431574241061612446,220746993,79,True
68720114,41.4,57582318629968774885,374616203,133,False
46052497,72.2,48040160832591401853,699275656,119,True
51459657,23.8,67527655355255969115,593984512,16,True
43910395,16.9,85115901716938631186,666063712,31,False
89785543,74.2,81467083297195597942,567367321,108,True
57065690,21.5,12517569766518017607,462631973,87,True
99771393,25.9,29716602726285353198,210681313,30,True
87387154,53.6,22684898923246030285,644876497,131,False
88653849,68.9,94076224188869424441,659139383,56,False
86802432,43.7,03688110877190295879,552236188,56,False
16530945,63.5,86635720553910705561,826822994,153,True
68394870,33.6,99322573580847489238,437675300,106,False
26081878,23.2,15096477965245368644,310937645,85,True
30250640,2.7,71892225821833931833,459365202,52,False
65252099,75.4,09539407878944170137,744483713,74,True
56839727,81.0,08905753014478601145,548132248,161,True
34127974,12.1,11806924423911237620,879452274,131,False
38476767,28.6,75476696199953145655,287428669,32,True
34861823,30.7,89836038693259132691,923273751,48,True
47492199,50.7,75989358583027797582,921349574,108,False
44045074,45.4,01636523659316502104,439686228,41,True
45104363,59.8,75838821511175074522,634427830,167,True
20740701,94.7,91886350409999191603,324303107,74,False
84065162,20.3,95722041897695661860,763127666,156,False
39324198,60.8,42170506523062235166,993123062,153,False
61341690,91.3,78553480008503227928,729018968,64,False
64854397,24.4,92822773866598098138,923578673,115,False
74422708,58.4,01986660575442277263,566612396,160,True
47252268,48.8,68851267280906400018,234924831,167,True
36596905,73.7,09562557629197316340,462862457,61,True
17726711,54.4,70613878966174955275,719646688,19,False
45814228,79.3,47416576816921554745,337204338,21,True
20914965,88.1,03714505150192353206,425768599,35,False
27802006,69.1,90062606446684848596,315781564,159,False
69760810,2.7,41099719163585388034,777318950,115,True
99584057,92.6,96899723607951222026,997863262,166,True
87537132,71.3,48297028442687581895,418823988,148,False
86218642,5.1,30797514268396405839,386107380,104,True
57565968,90.4,09141120409682938372,298959339,77,True
31150658,88.0,13266251018484637677,696073355,38,False
78620651,80.1,65178868783759889922,720414883,119,True
49655831,53.9,71277680362364496208,394345969,65,True
92523387,23.5,68385499841148930710,977096165,120,False
79983636,34.5,62932473956081358546,616927015,37,True
59197673,17.5,39107499753731189583,456588880,80,False
61352485,85.3,86052388418930550814,519415476,168,False
13518605,7.4,81142178435910926851,877662337,142,True
54231916,23.8,55408299170914776788,797050928,136,False
25354227,20.6,93124649007324756474,634571995,32,True
28553191,21.7,35762176223899609034,911484576,85,False
16754765,55.0,86541522251949350963,664026355,155,True
45767488,87.6,35663596890751315341,476428208,100,False
88133479,91.5,55102660194143139733,226462437,99,True
32879891,1.3,05960006139001230226,885108766,108,True
31939941,50.5,85868893671396147453,396617774,71,False
17631046,34.4,86400977624117542933,463435729,148,False
30676628,62.1,27325664210789581095,864120451,86,True
29536982,37.8,40020594283193452379,263950925,18,False
19189608,33.5,35543457965651997899,823235454,36,True
18580503,6.4,40581733775376986312,790266966,83,False
26319994,26.7,91949973077332162291,616993902,8,True
57499994,43.8,03877489117142207099,453747289,130,False
49193323,0.7,61858209551706950803,382078609,94,False
45370923,50.2,32759627602978745953,284038029,133,False
51785602,92.4,63426722322731013412,850510524,79,False
14601260,51.8,40579932119834980597,620678241,140,True
10459825,77.6,19187882831858224558,693044632,46,True
40972672,48.6,45711074012223448206,798360372,23,True
68719266,44.8,49080932600537881786,243918619,75,True
43295356,32.8,24843861613104707928,390196570,91,True
40205373,2.7,25920979685300855247,782244763,116,False
47339445,1.1,04652584740261910835,820120391,135,False
58937030,37.6,18490340517609101865,767963099,83,False
44072138,1.7,36399670675319829655,564118189,121,False
20031484,51.2,17933716684375926092,768105807,106,False
50528949,73.3,12631805377583230741,621088954,139,False
72526494,16.0,16860892661744650820,371722983,32,False
46240686,37.0,11109624032754660866,232012363,155,False
58180631,80.5,93108709180856077153,532083339,129,False
34888845,1.9,11961953708170224760,435894794,85,True
17645829,49.5,43819446644919321258,757537819,128,True
15650762,85.4,36148860330398033419,499704850,40,True
63289968,49.1,41355931372353245793,821932617,111,True
72948823,34.3,47243633026426479996,616621317,151,True
86916515,29.1,22393265298539281945,385994500,33,False
65050031,59.8,09326211916320032720,958616680,13,True
66837402,94.7,47784023615808029823,476350175,36,False
46873898,9.5,23620192428982867525,569046499,1,True
58720597,4.5,11628166604176069130,267131309,136,True
18665775,37.1,91036414573730083649,273752772,134,False
14048605,0.2,40032527460640630689,891172805,63,False
99114675,94.5,90328236603404097820,583138244,121,True
91689484,15.5,52676688266257666284,781955703,28,True
58831635,95.8,90756061457202728726,312192669,112,False
41238059,14.8,85227036246439597838,694764240,112,True
52341419,99.2,30768295377706819835,873653027,6,True
64730785,91.2,95698804169443215243,596280615,93,True
83243876,42.9,41929554365106952547,358913632,93,True
37717190,23.0,80691299590267001175,857640240,102,False
17231292,42.0,57495450670674469833,613464058,57,False
34073393,24.8,87214945111279336838,492972078,19,False
24250984,9.0,01200313674714189294,414269024,74,True
46323382,76.0,86654848747209315699,523541462,19,False
18038538,17.0,24210629873649811386,436787244,19,True
44051145,2.5,34548698044785135872,943383795,97,False
96738438,48.6,58583277350611948644,395612059,50,True
68936660,49.5,46244454052496230367,384923649,31,True
87378590,86.8,26568495871312733073,428905675,132,True
69201868,96.0,89944649529639881221,664818619,64,True
72167028,10.0,39826498883400944262,990267823,134,True
44866805,55.1,77156508924369043995,917165537,57,True
11270485,4.5,47537731624574980666,456848101,135,True
85733970,33.7,29676546446720774924,458383978,91,False
29650005,46.8,60104809463752952031,467467184,141,True
29131775,34.1,74594883760906993800,996453157,165,False
78642736,55.8,36547040295719537780,935402817,106,False
16100041,64.8,98520834576220471147,260082971,123,False
66527027,9.0,96175298399351885966,717775252,156,True
91273323,63.1,38982214333094920283,629617098,43,False
18896887,97.9,72449446109282575219,692061497,54,True
61161750,29.5,20641606829184225192,211290415,5,False
38941730,85.3,64453687530083923691,812131295,84,True
96289626,46.5,70140479303929348520,648468741,85,False
15069712,57.3,64822290753190049012,868455481,54,False
12675683,53.1,70257910901303432587,773505753,66,False
53551650,29.6,50583249498837353153,241858170,30,False
73112924,59.1,20676608937418856985,443300359,124,True
11824868,52.3,59465454170438807341,878818071,164,True
47780771,94.1,48597843185025487072,589005809,92,True
17887416,41.0,06774620440747253384,768897128,62,True
40625373,53.3,75048844684936224468,293514947,20,True
73447357,72.3,81665062581016902091,285470333,40,False
38940451,98.5,63418763065432625207,951116030,5,True
12365869,31.2,96106013452293622755,438728947,27,True
99539302,47.3,27364251930203356882,699520519,115,True
35742630,17.7,59130325678720310976,865992370,124,False
23834642,89.0,76053437422991034212,373310255,126,True
84093207,1.4,14807325126545580385,548220377,146,True
27915211,50.9,63279983799529937815,267784487,156,True
60967690,40.7,44785878856630909462,872316216,140,True
50535414,24.0,05074964578182003807,398451554,87,False
45156710,77.5,64390314155228687497,357170008,7,True
43845441,21.0,01663200946467296985,832471033,68,False
10592570,70.6,44709690465183868696,528622395,116,True
74207817,9.9,00848278574200697323,622896742,91,False
29410767,2.4,57040643571871649272,311162166,149,False
97734473,60.7,68855178850306042771,657198883,115,False
16707441,60.8,87947529573110045544,957133111,95,True
66846061,58.5,48563223534963660768,878726830,66,False
13899738,52.8,97987426999384550088,792519708,161,True
46864657,15.9,37720362103645788383,294845702,19,False
97510091,3.8,74922450990681166001,821019528,162,False
13792573,96.3,49411548226845848821,764663500,157,True
56376629,96.4,20957470964537193818,360763891,10,False
88310157,24.2,71681246376820328288,554549140,98,False
38917869,99.6,85760687512267557875,339690231,48,True
72063810,54.2,78278940362909540243,860919661,57,False
94732832,19.8,45640059157374929937,810538577,92,True
69220837,47.9,74772316702439525397,648333929,95,False
38307914,31.9,81510369933893164889,218543765,91,False
51845566,27.4,04152308052316772463,347572477,146,False
47105738,95.2,51395328484496363371,445979995,74,False
30470404,18.3,42721013780223224894,467894393,36,False
16783006,73.8,53758613915583660021,835465883,148,True
71836836,34.5,63374658148044391466,650335879,49,False
91223899,70.2,54584585876684477351,584049036,20,True
13032944,14.1,36590318912376868274,319446880,114,True
