curso_id,grado_id,profesor_dni,periodo_academico
0,8,13135447,1990
2,3,20404035,2014
6,1,94055959,2023
1,9,42496406,2013
7,7,21203851,2016
5,4,34511363,1968
5,10,40979534,1990
8,6,31121387,2008
8,10,91014561,2024
0,5,49211919,1992
2,5,18853198,1974
4,1,23452334,1965
5,7,93411138,2024
8,5,66645926,1965
7,3,78241923,1973
2,0,19150068,1990
8,0,20079405,1968
0,2,91106037,1979
2,7,96362079,2013
5,6,98689701,1992
9,1,45785401,2018
10,8,56147095,2006
3,4,46861920,2016
3,1,74262113,1975
6,9,18974191,1992
9,6,27660943,2008
3,4,81736964,1976
10,5,22404676,2014
9,8,27624799,1981
2,3,56114108,1990
5,1,44018293,1963
7,9,37588066,1973
1,9,50407658,1975
2,5,66269193,2018
1,5,52962864,1999
3,8,93688355,1985
3,2,12830830,1977
2,8,80256174,1993
7,8,29649003,1992
0,10,84970422,1979
0,0,64755349,1999
2,5,55204414,1986
9,0,84113244,2020
8,0,32009007,2014
8,10,12372874,1986
8,2,37854955,2013
7,2,19218802,1985
10,10,43802467,2005
7,6,15982173,1972
9,9,33102335,2019
10,3,97148288,2005
6,10,94971189,1999
9,9,88777685,1983
8,3,80055830,1965
8,5,25981048,1962
5,7,48511829,1968
1,1,88779560,1996
6,6,84897758,1976
3,0,86968703,1961
0,8,77178875,1969
3,5,87657984,1997
8,4,99021712,1971
6,7,96884332,2017
7,6,17827558,1993
2,2,38728472,2004
8,10,33577513,1996
5,7,34488771,1963
0,8,90341965,2021
3,0,54910858,2019
2,3,83270427,2010
5,8,42560476,2005
1,0,57781385,1961
2,8,33698553,1962
2,9,30558865,2017
4,8,75279480,1975
8,9,89494538,1984
10,2,79427500,1980
9,6,42777336,2015
7,0,84424870,1990
5,7,15099103,1968
2,9,87738058,2001
8,10,20578806,2002
2,10,41541866,1984
2,6,50476499,1985
10,1,61327717,1995
9,4,58490384,1993
4,8,91952855,1987
0,4,66565411,1992
9,7,57034051,2013
3,1,89340124,1998
9,5,77986696,1991
10,10,34135172,2018
6,9,80977221,2021
9,10,32617832,2022
4,9,90404677,1977
5,6,49310757,1977
6,2,17428528,1996
8,4,51503228,1978
9,10,64015923,1986
1,9,95035347,1972
5,9,55385172,1965
4,0,15614878,2012
0,9,86431733,1977
7,2,74067751,2024
9,5,12685653,2005
10,6,46673143,1970
7,5,89069362,1986
8,3,40947844,1984
9,1,54267034,1997
6,10,54094631,2007
9,8,32762474,2017
5,5,23906067,1976
6,2,97522552,1989
2,4,58421269,2015
2,3,19839421,1976
4,5,59799529,1967
0,5,23858826,1985
0,0,74970812,1997
0,2,71807346,1960
2,6,88445826,1990
6,4,34114811,1967
9,0,90751046,1985
2,6,88660726,1997
6,7,90875946,1996
7,2,70088658,1969
9,10,77942474,2000
3,9,39618684,2023
9,1,13009080,2019
5,4,66331363,1992
4,5,10164863,1999
1,4,28774709,1973
9,6,25217905,1962
0,1,11185232,2020
10,1,35839648,1989
10,5,46928459,2017
4,2,96396377,1991
2,0,19772128,2016
4,6,23041062,1965
6,10,24728270,1973
7,3,49140849,1965
0,7,74182139,1983
10,2,96058927,1978
1,7,34488771,1998
2,1,29486240,2008
7,8,91052936,1997
6,8,97261410,1962
6,2,68433528,1996
0,3,27635655,1985
4,1,35264894,1963
9,6,76301285,2020
7,4,51211146,1978
2,7,44232938,1964
4,7,47092232,2003
8,9,50527357,1974
4,1,79416256,1998
3,1,31961616,1972
7,9,80934294,1967
4,3,62693322,1960
1,0,86234550,2012
10,1,41745869,2024
4,3,61184743,2013
5,5,40570260,1969
7,6,82032849,2013
1,2,64247379,2006
6,3,86790585,1976
0,0,75942445,2007
10,0,35883305,1962
9,10,81664788,1988
3,3,35637687,2013
7,6,12803777,2016
9,8,63759372,2003
5,3,25981048,1972
9,0,82364706,2024
2,10,99021712,1997
3,2,46567012,2017
7,1,36861017,2003
1,4,17746073,1981
8,3,24730556,1988
2,4,12803777,1973
7,4,98710010,1978
8,0,46509993,2015
5,2,30299751,2024
1,4,13403175,2010
0,3,13757959,1988
1,4,97623652,1980
3,2,32890876,1981
2,1,20929374,1982
1,4,85091226,1983
0,9,28868415,2022
9,0,64066381,1962
0,7,85207053,1970
0,6,62030952,2006
4,9,77663191,2018
9,3,79820709,1968
7,1,12752770,2008
6,4,58511134,2005
10,2,49125060,1997
2,10,26991082,1987
3,7,55859224,1960
0,4,26421906,1969
9,1,52091193,2002
10,4,56984895,2021
7,3,37875968,2013
2,9,56853163,1985
8,9,64962438,1989
4,9,65568842,1986
4,6,95712151,2011
4,5,64624855,1972
4,3,27705558,1969
6,0,88457542,2021
2,10,89911345,1970
5,7,93666017,1996
7,10,43156495,1976
8,1,98007152,1976
10,7,77587643,2015
3,8,35340985,2001
3,9,33692117,1989
10,10,75234467,2009
3,9,64187211,1964
4,1,48750822,2011
8,8,45850264,1968
10,4,83178170,1991
10,6,95298324,1990
10,5,74720142,2014
6,4,77190036,2007
7,7,29684125,2015
2,7,51853547,1994
0,1,55315600,1980
6,6,39373534,2017
4,8,40545910,2018
8,7,42462407,1976
1,3,90903563,1977
3,0,61735488,2023
7,5,86141074,2020
10,5,94873526,1964
0,5,59217369,1992
4,10,93774258,1984
9,2,14566646,1977
5,2,68409194,1972
8,9,46619105,1989
0,4,91001316,2006
5,2,46322633,1993
9,1,59240429,1987
0,4,76351859,1983
5,9,23945130,2012
0,5,20839164,1978
2,10,10455032,2013
7,10,24642090,1971
7,6,67848951,2010
9,8,65767020,1991
0,3,68003155,1986
5,1,23392805,1974
6,7,30877464,1962
1,7,15802943,2020
5,4,63290212,1970
10,3,68021876,1984
7,3,11999020,2016
3,1,24171363,1974
0,8,64491880,1996
2,0,97013832,1996
0,1,69892822,1960
8,4,15193325,1990
1,2,54187752,2000
4,8,70220993,2013
4,3,85133528,1961
5,10,13929443,1967
7,1,65299294,1986
1,6,11453544,1962
1,9,38808371,1970
2,7,80219300,1989
0,10,76820477,1983
7,4,27660122,1965
9,1,38208070,2010
10,0,22900308,1982
9,10,80844709,2018
2,6,36541539,1996
6,10,59084285,1970
7,3,81605831,1992
8,3,75866712,2017
9,1,64194828,1998
10,8,32222593,2003
6,9,80802564,1977
6,3,42748768,2016
4,0,10251900,2008
7,3,16024735,1977
7,3,26755471,2009
8,5,59820096,1971
7,10,16266428,1970
9,5,39085172,1975
3,8,27363157,2008
4,6,85612219,1976
6,2,54646736,1985
1,3,37761360,1971
6,5,44599093,2000
5,0,38910031,2018
5,2,31198053,2015
3,9,63742716,2002
1,4,25463087,2005
7,7,73021795,2007
6,9,57411325,1986
4,6,65180101,1967
0,5,74779280,2021
5,9,41765966,2003
10,5,11999020,1996
6,10,30060133,1960
5,1,47810605,1972
5,2,65453504,1989
6,3,41807361,1992
5,10,77656652,1998
3,3,47797573,2021
9,10,74975097,1985
3,7,14457791,2024
3,9,67291648,1967
9,0,20062978,2022
3,6,63714738,2023
10,8,88395420,2024
0,6,78148856,1999
1,4,11294607,1972
1,8,63991400,2016
5,3,77062119,1999
0,6,61906517,1999
7,4,17691801,1995
9,8,48066278,1970
10,0,40154407,2003
1,6,62836685,1985
0,9,44423077,2009
10,6,26778548,1966
3,5,44341571,2011
2,1,23819007,2015
5,0,56148459,2020
1,2,50398072,1967
7,3,19113394,2007
10,6,10455032,2014
8,1,91778018,1967
1,4,41745869,1967
10,5,19296422,1978
0,9,92163753,1989
8,4,69717451,1964
8,6,74542071,1982
5,3,63759372,2016
7,2,14058946,1995
0,8,52632843,2024
5,9,23041284,1961
9,1,74795920,1970
8,8,36520164,1975
1,2,56449609,1982
7,9,48688113,2022
9,6,95340892,1997
3,3,38348438,1997
7,9,73465301,1963
6,10,70584777,1998
0,8,49140849,1988
1,3,72757740,1994
3,9,74963451,2021
7,8,37465241,2002
10,5,23945130,2008
4,5,32802914,1977
9,8,35263063,1966
1,8,92998064,1978
4,7,92454369,1969
6,8,81742781,2005
10,5,64167821,1981
0,9,37049904,1979
2,4,64795455,1963
3,7,27766761,1986
5,5,66144972,2019
0,6,10459912,1963
5,7,72149573,2014
9,3,23802094,1966
4,6,86147394,1976
3,6,23462644,1969
3,3,48863848,2013
2,7,92432943,2008
3,7,92461913,2022
3,9,18172196,2011
10,7,17265728,1982
2,1,67181460,1998
9,3,41906995,1972
2,5,17689499,1998
0,0,34052630,1975
8,6,47511172,2016
3,7,68312253,1969
7,3,99281116,2005
5,5,38980045,1960
6,4,30293457,1972
0,10,85825522,2015
4,1,18510437,1972
7,6,71453122,2023
2,2,11041516,1976
4,0,61535043,2024
0,2,14188024,1983
6,9,29054176,1972
1,2,33043789,2005
3,10,77711721,1972
3,0,90572071,2017
9,6,25711675,1971
1,7,88109633,1993
3,1,33460154,2005
2,2,14898220,2021
3,6,60896955,1972
5,6,32588591,2021
10,2,97326732,2013
8,1,21592804,1984
1,1,96237550,1977
10,7,60266226,2010
3,5,67944457,2011
3,10,21690860,2022
6,2,51614182,2021
10,10,38508130,1987
3,6,35592794,1993
7,4,50624902,2002
7,4,65045895,1981
6,10,36362534,2007
9,10,91554599,2012
1,7,57469561,1992
1,0,61475378,2024
8,4,16435741,1991
6,3,51859239,1999
8,3,47442372,2011
4,8,37798237,1977
9,9,49797909,2020
8,9,21415357,1973
9,4,16718228,2014
10,7,82018591,1981
2,3,64214262,1987
2,5,24757804,2022
7,1,83361109,1962
7,0,38508130,2016
6,10,58152792,2011
7,9,84126334,1980
5,9,18708074,1985
3,10,71671781,1989
1,6,28226698,2005
8,10,13971922,2010
7,7,50301277,1991
8,5,84872181,2019
6,5,89290900,1997
3,1,98710911,2005
3,7,38895112,1999
8,0,42070662,2023
10,1,67746304,2002
3,7,74129977,1962
1,3,13272953,1975
0,7,52439293,1977
6,5,45193328,1987
9,6,83946313,1972
4,7,74301529,1964
2,0,76651971,1989
2,9,20597970,1991
6,10,51642787,1995
6,4,61725482,2021
9,5,54775231,2010
7,1,67181460,1979
9,0,85422894,2018
10,1,50482099,1983
3,5,66967170,1970
8,3,67960887,1994
4,8,21784144,1976
9,3,47849475,1981
8,10,43133440,1984
4,1,87834036,1996
1,8,20479592,1991
0,4,63714738,2000
2,4,43360073,2003
1,9,98582801,1981
3,3,29880302,1961
8,8,87289098,1965
7,3,30090044,2000
0,1,77881187,2017
4,7,36661101,2016
9,2,35675248,1983
0,4,93942366,2002
1,10,16010370,2020
3,5,62249668,1962
4,6,37905792,2003
7,5,27409585,2019
0,3,62068640,1991
9,4,20929374,1980
0,7,61618365,1996
0,0,36282089,1992
5,4,90541237,1997
3,3,32058505,2011
9,1,68181379,2008
1,1,16239309,1988
1,2,94147073,1962
6,8,78634776,1984
6,7,45374765,1981
8,7,18708074,1961
2,10,52611181,1993
3,9,99421352,1980
4,0,91772386,1982
7,8,91359983,1962
2,10,26855688,1998
5,7,36372506,1973
1,7,91066549,2021
7,0,31347040,1971
7,8,21174214,2013
8,3,22926299,1999
0,0,27407274,2010
3,2,55161190,2022
1,2,27635655,2015
6,4,16564270,2006
7,3,80802564,2014
1,5,93400562,1962
9,10,98001717,1970
10,4,15094970,1995
6,3,84801479,2008
7,3,60447564,1975
4,8,88518100,2022
7,5,35006675,1998
10,5,25069247,1966
10,8,97364208,1975
2,1,87003233,1970
1,9,79591978,2012
6,7,39654632,2004
10,0,57260827,2006
2,8,37870251,1980
3,5,36647735,2018
4,1,65435049,2000
6,4,62688707,2002
6,4,61730321,1999
7,9,27407274,1988
1,8,96235064,1963
6,6,29998415,2005
9,8,63170202,2006
3,5,27706830,1992
9,9,17918093,1995
1,4,64015923,2021
6,4,49258202,2002
10,5,28043875,1973
4,2,81543069,1968
2,0,54022972,2018
7,4,41822689,1973
9,2,86825030,1995
5,2,57079180,1965
9,9,95423894,1996
8,0,47707070,2022
7,5,35361128,1999
5,9,87770543,1972
1,4,58644383,1993
8,2,81069055,1970
2,9,78254361,1973
0,7,19114458,1991
0,8,94902980,2006
10,5,66344647,1961
6,10,20642389,1998
9,10,68537803,2008
4,6,78487708,1998
0,8,96102538,1960
3,0,81132673,1979
6,3,39138066,2018
10,1,88095171,1965
9,4,69608249,2009
1,2,27660943,2017
3,8,98683610,2017
1,2,94720293,1995
10,9,57731079,1961
0,5,97201531,2014
1,5,84632288,1979
0,10,27316702,1960
9,6,36861017,1997
7,6,55168714,2001
7,4,31404506,1971
6,3,36263354,2022
2,0,63742716,2001
7,10,67956513,2024
9,0,60461059,2019
8,7,35979028,1980
7,7,33920218,2020
6,9,51150483,2006
7,1,77885395,1961
3,0,33890896,2001
2,3,66135792,2014
3,2,74720142,1972
5,10,15199819,2023
5,3,80335971,1993
0,7,38508130,2023
6,6,63170138,1968
9,2,47511172,2006
10,6,91066549,1993
9,9,17762799,2019
5,4,25212409,1997
5,6,43107338,1978
5,8,80480765,1967
4,6,10379791,1998
6,3,41773596,2018
5,10,77981076,1987
10,2,65798086,2015
4,3,93942366,1974
4,3,62965116,2020
3,4,76816501,2000
6,3,90751246,1964
5,2,11400106,1971
9,2,35073026,1973
7,6,10612025,1984
9,3,22301519,1990
6,8,49797909,1988
9,3,73972035,2016
8,10,81804753,2016
1,5,88518100,2017
3,6,87846091,2009
1,9,91014561,1980
0,6,43865078,1963
9,2,88321919,2017
9,1,95900215,1970
8,7,59124919,2002
7,1,32441599,1968
7,6,14225668,2005
9,5,17047946,2008
8,8,54906713,1987
3,8,93917032,1987
7,3,70328034,1993
0,8,80480765,2011
2,10,69630310,1988
6,8,46809304,2010
10,8,47601597,2015
4,10,80335971,1990
3,1,64938777,1980
2,8,58457729,1975
6,5,31055624,2006
9,0,47320759,1964
2,10,22926299,1961
10,9,87482344,1971
6,6,83322593,1983
9,3,37180652,1967
6,6,84280857,2007
4,2,21415357,2000
10,3,25773295,1964
9,6,65510756,1971
5,2,42131453,1983
10,1,59799529,1995
4,7,38238510,2007
3,2,10251900,2003
7,8,13445607,1993
7,0,22284511,1976
6,2,29486240,1964
2,4,63318366,1998
1,9,38168047,2001
0,9,91686299,2000
4,3,92945309,1961
6,9,99118670,1964
4,10,77062119,1994
5,0,98254056,1963
10,1,30685209,1993
5,5,82032849,1993
4,7,16385836,2012
5,1,66024797,1980
5,10,38427480,2008
7,7,80977221,2013
9,8,99374843,2011
1,4,91194993,2001
10,8,47511172,1961
10,3,77860629,1986
9,9,53833577,1974
7,7,12445918,1967
1,7,93379242,2022
1,7,69774878,1991
1,1,11386888,1992
6,3,71509904,2000
2,4,68256883,1975
1,2,54159360,2023
10,10,91066549,1975
6,4,45366547,2009
9,10,99995264,2018
6,10,60752459,1979
6,6,27068847,1974
2,4,77895873,2017
8,0,52938252,1965
6,2,59491522,1971
5,2,60147702,2015
7,7,49125060,1968
3,3,61914636,2009
7,3,78888862,1998
1,7,24236546,1970
7,10,26805055,2005
10,3,89832129,1970
7,8,90103509,1992
0,7,68021876,1997
7,6,91476273,2010
10,4,91554599,2015
4,1,80130841,1970
7,3,53110061,1968
1,6,96680999,2007
3,3,25734648,1966
9,5,69757893,1972
2,4,91952855,1993
7,10,94547884,2023
8,3,66645926,1980
8,1,41474045,1995
5,7,14646017,1974
2,4,19502969,2022
3,0,55007365,1961
10,6,52632843,1970
7,3,58863674,1961
7,6,24546653,1983
2,3,22911659,1960
2,1,84845779,1975
8,2,31055624,1961
7,0,38017353,2014
8,6,49450024,1990
8,3,22301519,1962
0,3,63039600,1966
1,10,75922424,1977
5,9,67317398,2009
1,7,14976420,1979
3,6,74510081,1999
6,10,57042779,2021
4,10,20578806,1966
1,6,17570915,1982
2,8,88354535,1967
3,0,81360362,2023
5,6,88500894,1960
9,2,75732767,1977
1,8,90751046,1978
3,7,99806554,1978
5,2,19610677,1998
7,5,69227335,2024
4,10,17750972,1988
5,8,76536159,2007
3,10,76351859,2020
3,0,71809433,1974
10,3,23005865,1964
9,10,88354535,2011
7,1,30944195,2018
6,9,99145407,1975
9,5,17813884,2017
0,1,81360362,2023
7,4,41047527,2006
1,3,72280614,1980
6,4,38730004,2001
5,5,56719334,2016
1,2,46322633,1973
9,4,26096978,1979
4,3,95038466,2022
7,8,71743623,1971
5,9,62812337,2019
4,10,82032849,1998
6,2,42371836,2004
5,2,78082152,1962
4,7,61393504,2007
7,6,55684197,2000
5,5,78255226,2018
1,6,91705870,2023
4,9,71252897,2010
9,1,50065039,1965
5,5,82857617,1980
9,5,51950021,1993
0,2,16320030,2021
0,0,26200328,2019
6,9,43500817,1993
8,2,96636673,2012
9,8,55007365,1962
10,9,17647083,1962
8,2,89279426,2009
3,0,27288851,1963
6,3,33935625,2005
10,0,26778548,1992
4,8,95844852,1961
2,4,18871401,2000
8,8,31665528,1960
7,3,97180998,1972
7,2,48588290,1977
5,4,54647966,1991
7,5,73427024,2005
8,1,19898581,1992
10,3,13445607,2001
5,7,46138474,2008
1,5,33692117,2017
7,7,68152975,2009
6,8,21977900,1989
2,7,24766002,1983
4,6,15325762,1964
9,10,12748880,1979
4,6,33972462,1990
6,2,82861486,1980
4,5,90902513,1986
10,5,84424870,1971
0,2,83258116,1968
4,3,17704794,2018
6,4,83135807,1971
3,6,49495419,2016
5,6,99806554,1969
6,4,73851104,1991
9,10,54028068,1976
7,4,37783951,2019
7,2,94258630,1991
6,9,84786135,1990
5,1,21468432,2015
7,9,88912990,2011
5,6,65811120,1982
4,9,65098072,1987
10,3,95128540,1981
10,4,15191566,1994
2,4,56851114,1997
1,5,72583819,1982
9,2,79416256,1996
3,5,65212920,1987
4,10,98834732,1976
6,10,13038467,1970
9,6,72576667,1991
5,10,20413906,1988
9,6,86996906,2011
5,4,20916202,2023
2,2,65785546,2000
0,4,63638828,1991
2,1,74157455,2015
3,7,28191297,2005
4,0,94812480,2012
2,8,86443775,1994
10,2,94547884,1986
5,3,10022575,1991
5,0,33154788,1977
2,3,90459589,1964
1,5,80519629,2012
5,4,28897552,1962
9,10,14146175,1987
6,3,20314234,2005
8,6,55577243,2005
7,0,54568972,1962
2,9,27425438,1983
0,2,64202826,2003
5,8,26240796,2000
7,8,39630777,1974
8,4,53764255,2001
4,1,64501369,1969
2,9,87355440,1976
3,9,49394061,1993
8,3,68714303,1985
0,0,46512705,1978
5,9,40031455,1978
1,6,50924611,1980
6,8,53802149,1990
10,10,19836354,2000
1,10,62528931,1995
7,6,14078239,1962
8,4,69630310,1963
3,8,13133892,1998
2,2,89595074,1996
0,6,56983291,1989
9,4,56984895,2008
3,6,52792794,2021
2,4,53034193,2008
10,7,75277644,2016
0,2,10628990,1987
5,8,54922347,1989
0,9,11185232,1976
6,0,45786779,1980
8,1,20336940,1982
10,5,94470339,1969
3,3,87974875,1995
8,0,77423839,2018
2,0,10707696,1993
8,2,48738627,1999
8,5,89129981,1973
5,10,37579816,1964
5,5,92928356,2005
0,3,94022415,1965
4,3,88029377,2007
6,2,17148514,1974
0,7,90751046,1983
4,3,89906386,1996
5,3,85081143,2003
1,7,65659828,2011
10,8,34298732,1971
7,9,70199702,2017
10,9,82531298,1964
1,8,15449274,2004
4,0,36785304,2019
8,4,35330966,2022
10,4,74941027,1998
6,8,12035784,2009
10,4,89990697,1997
7,9,95379206,2005
6,4,63742055,1963
10,9,98160825,1988
1,0,41792722,2012
7,7,60458470,2004
0,1,95898889,2012
2,10,20175884,1969
1,6,71743623,1993
1,7,50112583,2019
4,4,78049748,1969
10,1,94635338,2017
6,0,24120059,1977
2,1,25556125,1982
7,10,75732767,1978
8,3,95724422,1965
2,6,23492519,1987
1,3,41771327,1980
5,3,97115634,2015
3,8,33666699,1997
9,2,92495622,1979
9,1,87112581,1987
1,8,49218285,1973
4,1,51164130,2008
9,0,26404820,2019
6,9,33505559,1961
9,0,59242027,1992
0,5,15810149,1965
10,9,27068847,2007
5,4,61231457,1996
9,7,84280857,1982
4,9,39386223,1962
0,6,19832754,1965
7,2,59310866,1988
3,8,66894051,1978
8,7,43115109,1998
8,2,73972035,1994
1,7,57731079,2009
7,3,33666699,1960
9,6,33154788,1989
2,8,29764791,1980
8,0,65217636,1965
1,2,32588591,1979
4,3,87020633,2024
3,1,64301949,2003
1,7,83151976,1986
1,2,84280857,2012
10,7,70559046,1979
9,6,45785401,2005
3,0,92432943,2005
4,9,49637247,1996
2,4,78726033,2002
0,7,81678909,1993
10,4,11708140,2003
4,2,93941002,1968
1,6,15953199,1988
4,10,61002899,1989
10,2,40076843,1963
5,5,51568687,1962
7,2,67746304,2011
1,8,66853221,2023
4,2,22425864,1978
10,5,54960000,1967
8,10,27823628,1967
6,10,91089056,2022
0,6,49562156,1992
9,4,35592794,1973
10,4,48256686,2000
8,7,35275373,1964
1,5,10488916,1983
4,1,19427762,1989
3,9,17676386,2022
5,1,13253071,2020
4,3,37761602,2002
2,7,41325739,1960
6,2,97202795,1973
1,10,86968703,1992
0,3,55608049,1960
8,2,57616862,2014
1,6,33424202,1970
0,4,83079011,2024
0,7,35600158,1980
4,7,81193738,2010
3,0,29443865,1988
1,2,38105752,1987
1,10,23625845,2014
6,10,45584608,2017
6,0,24797216,2001
2,8,54922347,1970
0,8,18513012,1999
2,4,79852833,1968
3,9,57979202,1984
7,0,91106037,2022
1,0,61329009,2017
0,6,30724918,1973
10,1,28099274,1976
7,2,98755706,1992
6,2,16444314,1964
10,6,21470498,1979
1,7,98751257,2019
3,10,79514846,2009
2,0,55041717,2012
3,5,15396480,1979
3,1,69177955,2009
7,7,44091027,1973
8,6,86126627,1976
8,6,27481532,1969
5,7,88147977,1971
6,1,47270698,1982
6,7,40772029,1972
2,6,95043205,2006
5,3,15982173,1966
2,3,86483333,2011
9,7,42941636,1980
9,8,93160669,2010
10,6,53310959,1999
4,10,36541539,2007
3,0,46324561,2007
7,6,48256686,1984
2,1,53682003,1996
7,6,33137802,2017
9,4,81360362,2012
0,6,27425438,1990
10,5,57567222,1978
10,4,93458107,2018
4,0,81531524,1995
10,4,18956217,1963
8,5,15739164,2009
2,7,57433392,1978
4,9,50501409,1994
1,8,89049770,1982
7,5,16010370,1991
1,5,41466740,1970
9,2,82153986,2011
10,5,12771440,1972
0,0,87477025,1994
2,4,50501409,1990
9,3,14031002,1964
8,5,14334522,2000
8,5,58219048,2003
4,5,89270660,1976
9,4,52598570,2005
7,3,37579816,1985
2,9,29243524,1982
6,10,83361109,1992
2,1,57528395,2024
6,9,70637482,1985
3,8,82368677,1973
2,6,71002864,1974
6,1,58163116,2005
1,1,88518100,2015
0,5,72579028,2016
5,6,90553304,2018
4,4,42941636,2020
10,1,74963451,1967
2,10,79593778,1981
6,0,19733525,2002
3,0,82764108,1970
0,7,74067751,2022
5,2,64819350,1978
8,6,89962118,2020
7,3,43096592,1975
10,6,57978112,1962
3,0,22574998,1995
6,0,90894887,2000
1,9,28149582,1967
0,0,39383811,1999
10,1,92461257,2000
4,8,44578052,1972
10,2,73423170,2011
7,5,89565532,1968
0,1,60780339,1967
0,7,14457791,1987
1,9,36745302,1982
4,4,28023316,1973
0,8,38643469,2002
7,10,69273536,2015
0,10,47264682,2011
10,4,10307600,1976
1,8,83850983,2017
2,8,29054176,1960
6,5,39944224,1983
6,7,93531086,2017
8,3,74663067,1967
9,3,82857617,2018
8,6,17673680,1966
10,7,21126632,1976
0,10,77348019,2022
8,9,57893830,2024
3,2,99310481,1988
3,10,18613163,1965
0,3,50635246,1966
9,3,22284511,2020
8,3,64757772,1960
5,2,88779560,2013
6,9,96234257,1980
1,4,85795966,1967
2,7,47003768,1991
4,8,44599462,1988
2,4,46900463,2012
3,4,11261416,1990
0,6,83655754,2011
5,7,31526248,1966
9,7,48738627,1999
10,4,33178751,1962
8,3,81069055,2018
9,1,14566646,2005
5,2,76481241,2001
9,4,21738549,1969
8,1,65299294,2004
0,10,27305834,1986
5,3,69417993,1974
7,7,32384127,1960
4,3,96330402,1990
6,9,85801143,2018
0,5,27910547,2013
7,10,14452349,1979
6,1,52255996,1997
2,5,23462644,1999
0,0,35070985,1980
3,7,80597171,2018
9,10,57174417,1982
3,5,63880597,1975
10,7,70414756,2008
9,3,64746067,2015
9,8,74164626,1969
2,3,79630755,2003
4,5,83270427,2012
3,4,43852490,2006
10,2,15784740,1984
7,5,18221193,1986
5,9,57908139,1971
8,4,64823092,1984
4,4,78347869,1971
2,5,60877037,2020
10,8,46165681,1966
6,8,22284511,2014
9,9,65658220,1984
10,0,32625288,1967
5,3,91737929,1987
8,10,43570510,2006
6,6,41777806,1984
3,7,11473425,1969
10,3,33809016,2000
0,7,70587310,1986
6,8,44439850,1999
1,9,57272205,1990
10,10,33137802,1993
7,4,72755093,2019
0,3,77716704,1982
0,7,41417296,1983
5,3,28659327,1968
1,0,35675248,2022
2,7,79514846,2004
5,10,25740121,1992
8,5,16775085,1965
7,0,82733424,2004
10,5,75611371,2014
1,2,91778018,1968
4,1,29296184,2009
4,0,74067751,2012
7,3,95043205,2010
10,5,64374322,2009
1,9,22086449,1971
10,3,30484248,1966
6,10,78086750,1963
2,6,30032059,1994
8,7,38285986,1992
3,0,60362766,2006
9,1,16634757,1972
3,7,83359049,1964
0,3,37385930,1984
2,8,85944515,1967
7,6,69630310,2019
7,3,53112827,1993
5,3,62750571,1983
8,5,10957477,1965
3,2,48085062,1974
8,0,75387257,2011
3,7,62573269,1969
7,3,31162867,2009
5,2,49316568,2001
5,3,36661101,1997
8,9,34511363,1974
2,1,51697130,1963
1,4,99534621,1966
8,6,72509563,1976
7,3,71950234,1996
10,5,20600922,1974
0,7,57164069,1996
1,8,44018293,1982
1,2,78719059,1974
4,10,43306971,1970
3,0,42115010,2016
0,5,31121387,1991
1,0,30955867,1962
2,6,76165995,2001
3,3,66198663,2002
2,1,23492519,2019
0,8,71190182,1996
1,7,33196753,1998
2,9,76256054,1966
3,9,56165087,2014
9,0,92710935,1984
0,10,86443775,2024
7,5,95998544,1984
9,4,32576716,1996
4,6,94258050,2019
7,5,55514281,2022
7,5,19756729,1971
9,0,22991373,1963
7,1,97915056,2014
6,0,72484632,2003
10,9,15191566,2001
1,5,51660386,1964
5,0,77026781,2016
3,10,48832343,1992
2,2,38111980,2012
5,1,34827049,1980
0,2,84588712,2008
7,4,63170138,2022
4,10,47082336,1963
3,5,62120711,1987
9,0,68076744,1968
5,7,50384704,1985
7,3,23935103,1990
6,6,67181460,1978
1,3,68181379,1973
3,4,41229713,1993
8,9,34090920,1991
2,4,51568687,1969
7,0,42201401,1974
5,6,32384127,1973
10,2,75279480,2022
1,3,84331915,2010
4,1,76498700,2024
3,10,30068486,1979
3,3,84017215,1994
10,0,48986980,2009
4,1,40382340,1971
6,10,59491522,1970
10,3,79626663,1982
8,3,64239157,2019
9,10,15299848,2002
1,8,38779287,2015
7,7,49640568,1986
5,5,37209211,2013
8,2,46125833,1984
10,9,53888707,1973
6,6,38147169,1969
5,4,63742055,2011
5,4,77635766,2017
10,10,73610200,1976
1,10,34038804,2019
9,6,47270698,2004
2,9,92782319,1961
0,0,85795966,1996
6,1,85144955,2019
7,10,84062409,1979
3,6,71857296,1976
1,7,36115757,1988
0,6,54769000,1974
2,8,43886204,2020
7,10,25212409,2019
6,0,56688188,2007
2,6,47630669,1976
4,6,32695997,2018
3,5,35756371,1984
4,8,54292287,1961
10,2,44493677,2016
5,6,92398251,1989
0,9,44578052,1991
6,7,97862074,1981
6,10,55406704,1978
0,4,16891699,1963
1,9,91904048,2021
4,6,41349604,1996
8,8,37743297,1974
6,7,79850360,1984
1,10,39138066,1965
7,9,39748268,1973
6,3,27766761,2019
0,9,78982565,1964
5,7,56450411,1996
2,7,82383167,2000
5,10,88097323,1968
8,5,74793597,1972
9,8,75166491,1995
8,3,39676090,2011
8,2,84105345,1966
4,6,47032902,1980
2,6,31614832,1960
10,9,83135807,1973
2,4,30727313,2014
6,10,85601944,2009
4,6,69176768,1969
6,6,24985908,2023
4,9,94729587,1969
10,8,92163753,1991
